t_IDs;Y;AKN;ALPHAT;ALD;ALMAVE;AGREF;AGRE1;AGRE2;RAUTEFR;RQLCR;RAUTEFS;RQICRMIN;RQICRMAX;TFVL;TFVI;TFVR;TFVS;RKDN;RKDX;TENTR;TENTRX;VVN;VVX;ALFX;REFLCAPE;FNEBC;GCVTURB;RLWINHF_ICE;RLWINHF_LIQ;RSWINHF_ICE;RSWINHF_LIQ
SCM_1-090;1;0.0859403069902367;2.71135311001174;2.57431240522807;23.0358380590798;-0.0638010660672483;8.52818056207616;6.19462285188492;0.00525113797268636;0.00020019409747154;0.00861494218181082;4.86417334627102e-08;2.86965759642383e-05;0.0669326454958684;0.0777877168515014;3.61792700872889;5.53274161441717;5.90460128196981e-05;0.000530670798279531;7.90461783076326e-06;9.46421992958989e-05;-4.63691773093926;-38.108799996747;0.157045929427864;3.58286890299556;1.74415782017944;4.66954964972101e-05;0.590694548198177;0.964448676097672;0.528626526791292;0.625039741852088
SCM_1-092;1;0.149601625493309;1.11038158868323;2.88828866081312;25.807677412685;-0.346540523302555;5.89119295703713;5.17158123139913;0.0060304999190014;0.000583895539190271;0.00665971089188048;2.07542093544743e-07;1.09338862046289e-05;0.062803712601671;0.150054208093281;2.01873399854933;1.07995715124377;6.26886661921628e-05;0.000413452833852482;5.66557230670626e-06;5.94269699752098e-05;-3.06215040512383;-41.6540709194766;0.159269390722923;0.608018860910243;11.2183227151477;7.91091196786845e-05;0.962592798820697;0.907300888020933;0.621537282559633;0.930251186687189
SCM_1-100;0;0.1803579919843;2.4991839634565;2.46787509916855;12.068210682529;-0.0331141900564311;6.13221201114357;4.02670115358972;0.00958330369396252;0.00043678862611313;0.00201215616851153;2.48107255137082e-08;7.66664737672817e-05;0.177993423175466;0.180729263946186;3.64551091805139;4.3949154597198;5.7363531278912e-05;0.000119458631379064;4.98625272793075e-06;6.68571189547889e-05;-4.70738872503551;-32.0531663709359;0.0803662107001136;7.57163215061091;17.9822482516058;4.45326760225696e-05;0.890391761471983;0.891223756610804;0.938980431077847;0.816670587495901
SCM_1-104;1;0.0618710161103401;0.710070679069031;0.776070373454907;13.830075209355;-0.428062952275466;1.61556872349853;5.50652133030041;0.00355706102215918;0.000360983484267451;0.00407580294271232;9.35846955491026e-08;7.12859260953691e-05;0.0620983025967547;0.0803938458894713;3.72974090276496;3.25113434945256;5.88993505171034e-05;0.000108028359464463;2.91296317106113e-06;8.98959876505891e-05;-3.86332568617848;-38.7234678782018;0.0794284397268823;6.27493922565443;2.05549531592987;3.04235771437641e-05;0.573750971125749;0.884281764101082;0.782726890754808;0.538699869956666
SCM_1-107;1;0.163234337560801;2.41058513565416;2.5009252843059;2.47524974222761;-0.168547206310454;4.00364833722512;4.66256577483534;0.00415237366660731;0.00097652273558899;0.00541627986271982;9.24526999935046e-08;5.15635356581653e-05;0.14715859652815;0.0787507448841073;5.813843211095;4.7091337657858;4.95265222857706e-05;0.0002976550662986;8.33590531531101e-06;7.21707122279098e-05;-3.48554330414472;-31.329147589781;0.177398221115341;1.05430811069099;3.05798429000812;3.67931962955277e-05;0.57908742220141;0.77081455210573;0.918356368042684;0.859014897629386
SCM_1-108;1;0.265750129479263;0.69550068572474;1.3074499449324;19.8379269411089;-0.287280875250115;1.5757919307022;3.32434528532128;0.0073406655061602;0.000938258261495891;0.00898697640232858;5.90637016582535e-07;5.60509602785731e-05;0.0109207464241935;0.0947886921069003;4.12420573116381;4.51669961865161;4.04173887360841e-05;0.000446886797844743;5.8921809584337e-06;9.36001091341954e-05;-2.81404155226424;-39.7452321374052;0.0609345509417122;1.25374602697541;6.37989899544045;5.93005931093823e-05;0.997694214681396;0.679259379029972;0.80529220285321;0.675543777635709
SCM_1-109;0;0.188232901279333;2.9074952893289;1.61995542575217;19.4709917629138;-0.291181766070767;7.95357303427688;4.35645927076694;0.00211883769426301;0.000631593443650985;0.00928028295264967;4.82333465430744e-07;6.67568037585627e-05;0.0907592815894618;0.157512079712795;5.03638282978783;2.5388346829901;2.93000155548099e-05;0.000590103917600121;9.43084949594612e-06;7.37907967852894e-05;-2.1356254020861;-35.5356476422555;0.0416039273562453;7.65060752612415;15.1941050206932;4.92363641719567e-05;0.79443432803421;0.791762107261845;0.607337218877316;0.913615391626954
SCM_1-110;1;0.0600391109910018;2.09599754531907;1.63375050929026;10.0221493359888;-0.452746534361512;8.56004754266081;8.22266936408511;0.00310464825303798;0.000693548206075677;0.00158609912848993;3.68842035255314e-08;5.0888795733708e-05;0.0323183696413684;0.148928859275211;3.43180660081049;1.69656060560684;6.38776621980593e-05;0.000394054188967962;7.59450444565465e-06;8.51173053580569e-05;-4.2614253111432;-26.5490592604813;0.0323122661157201;0.856798344637423;17.3582350099459;8.39616217916366e-05;0.709853472323545;0.857920222211784;0.884722349963073;0.695384505783053
SCM_1-111;1;0.232686760633842;1.72707972844364;2.69088574745304;28.3346168116666;-0.335863322537082;1.91147359098153;5.84448009789145;0.00914389855053897;0.000971828704127149;0.00333025300299788;1.31178889025568e-07;4.9018223581727e-05;0.151663326845435;0.186537795954263;3.19675840331102;3.91202083179091;4.17761243569199e-05;0.000155234266620626;9.55037180294593e-06;0.000119230315268878;-4.89810141988099;-37.0930337844378;0.0887832003231238;4.13055559787853;14.822871306849;7.52056394788204e-05;0.738215766611975;0.831663680177881;0.746422365891437;0.806022928549598
SCM_1-121;1;0.104946920038667;2.51339607925038;2.19127351482554;6.49184474300127;-0.186364568457683;3.18850797634417;9.63326889861685;0.0054495664898539;0.000290837985776947;0.00926550345529957;1.43468556698866e-07;7.16983421165496e-05;0.1540017108249;0.168508503535436;3.4051093839088;4.96758662219299;4.74347034930252e-05;9.38276262605873e-05;8.72526274007435e-06;0.000100271630512993;-4.85325421602776;-43.2131927193065;0.0697660641960101;1.20694351692017;1.33456657036829;9.11936959607992e-05;0.916138755522746;0.548098775767333;0.76276077121341;0.835971314988177
SCM_1-122;1;0.0643722306738297;1.77006297271388;1.68276877788012;18.1196597518399;-0.151883693618102;3.03240495889913;6.42516888551569;0.00518992298310429;0.000308523434042775;0.0044457698650596;1.14158010048981e-07;5.55928986225859e-05;0.175856115462472;0.154538279935229;4.39180730322267;0.654027100032118;6.84007112682331e-05;0.000546744317147974;3.04364503373702e-06;6.79553343339125e-05;-4.80919269418344;-27.8735514989433;0.0515216038436707;8.47039110441754;3.4395508976498;1.44059386391193e-05;0.822598205177734;0.952108042046117;0.840752713329469;0.766115641641663
SCM_1-123;1;0.127225257704997;1.70893569831387;1.82971396816429;23.3018133548321;-0.0416665176651751;6.05180222599301;7.38010314051838;0.00901843723115278;0.000747970145260294;0.00269103902027981;1.59845874094533e-07;2.77867664798939e-05;0.0288551146655452;0.0647772082178683;0.697122476556959;3.52727497300653;3.741285717641e-05;0.000186735144078856;2.53726845717678e-06;5.57832117507001e-05;-1.57572527771195;-44.8889126491073;0.0740123708699908;5.96872138925595;0.750463033948714;1.62283923320239e-05;0.898457656374279;0.749558360324785;0.674718656779733;0.59115758567738
SCM_1-124;0;0.114967150992916;2.2699781842588;1.5474483749771;21.4278414520435;-0.108098275126633;3.42479507224634;2.99891397530834;0.00918651689987397;0.00018241510033006;0.00546653928850933;2.8457264880263e-07;5.40242437530348e-05;0.172800399435074;0.10901491410355;0.897798072185523;4.30389202507554;3.72405266267247e-05;0.000510125865274823;6.84232934036603e-06;7.56020646051737e-05;-4.48400819136451;-27.8295804746449;0.0148724434825825;0.35310588332871;15.1216578021025;3.10641582042444e-05;0.929320244760796;0.69739447786628;0.956832839547036;0.852525030986095
SCM_1-125;0;0.0670492998644399;1.0194598366778;2.79416838649971;19.0150868090102;-0.494141380714648;8.15924110213139;3.08666414446197;0.00656721775108405;0.000529455716172932;0.00977515884900737;8.36632603186338e-08;1.61577702000543e-05;0.0150291372563931;0.00848476622240075;2.277301035529;5.11069889970985;6.80972194087692e-05;0.000327559406068021;6.2762891603075e-06;0.000115050596797722;-3.08217829139593;-41.7070804579804;0.0858469829417998;8.14179631299945;16.4081702349552;1.86623296350241e-05;0.681650393174495;0.516991622830586;0.614987939861991;0.741184816632885
SCM_1-126;1;0.223718907575045;2.31562139758995;1.4645271792872;19.5473963367986;-0.389361032859189;0.436447733757086;7.56110822833143;0.000798068381554137;0.000268340575815644;0.00934490275643455;2.35563071713174e-07;7.80590683184836e-05;0.152853047987318;0.1506470104263;0.718100513844828;1.41345281494502;6.93145158072934e-05;0.000289720676064057;3.40339618839944e-06;0.000112256701285928;-3.53335352069698;-32.2019510302537;0.0719007336352641;0.901726447584263;9.33042388993005;2.50324433937436e-05;0.61947206106619;0.918409890932574;0.820923349522442;0.925763083854302
SCM_1-130;1;0.25233356329628;2.80838841690954;2.11787504080955;3.42321465853602;-0.201378268410522;1.26443188583944;3.5211533135036;0.00249804333029393;0.000287274865051731;0.00940220163333462;1.81028508574932e-07;1.98607401785751e-05;0.126197667895727;0.191114975706857;5.46301082122986;5.31960502376314;4.66051153317094e-05;9.96260328071813e-05;3.73635646021615e-06;3.0112564970227e-05;-2.33519150702904;-28.755171996813;0.0877673017901524;2.6410333430958;2.41343767354265;2.70143838774879e-05;0.949186770169375;0.510003882721066;0.891054252506777;0.59859962841263
SCM_1-132;1;0.260801484924524;0.6489044033476;2.19338790374653;16.429590350436;-0.280674263380716;9.38211933635951;6.27506156221498;0.00207819198016038;0.000947792251158467;0.0074840373094768;8.69152114291624e-08;2.7374944726467e-05;0.0806446348203858;0.0177275604705916;2.6707772894809;1.3948478996569;2.84358947788831e-05;0.000295113907942114;9.77982969439899e-06;9.88907335085794e-05;-1.34614886390356;-29.998354468029;0.0366792426026581;0.49812125857252;18.1212435560146;6.22358897629892e-05;0.699700564476661;0.681952064799067;0.904586515677317;0.911936168115741
SCM_1-136;0;0.0936434293725062;1.93453863573959;0.709986878035124;25.975917194155;-0.0709028419550353;2.87566330310268;2.62844568820049;0.00927402793284894;0.000215611790153237;0.00704282808789479;2.25069812554601e-07;4.04353847130124e-05;0.100904962634653;0.114311234594022;1.82576215848381;2.06751431747596;5.08348024049774e-05;9.8161983695409e-05;9.72633010740702e-06;7.38146731421817e-05;-4.40583746449091;-27.176940527764;0.156453422965878;7.25272952200255;12.1182225043885;9.68459445643006e-05;0.530021800509421;0.507814405023431;0.667678299827967;0.890486929878825
SCM_1-138;0;0.103424336991382;2.24079555721837;1.72489787104229;18.6005385139491;-0.10083972070904;1.31689747582035;1.43904711836173;0.00869431176702182;0.000134746200647477;0.00621592217003965;7.43568512685248e-07;3.96207453225933e-05;0.0815978381932799;0.0223433022194286;2.10132882445399;1.01847435938295;6.43983241960872e-05;0.000293064132294773;8.13262565615897e-06;3.44503110357095e-05;-1.10838707676468;-42.49325825501;0.136018576584826;2.81009204461286;11.5187958441209;3.7659970626724e-05;0.784367168132449;0.913411632945063;0.767586204983139;0.533461797295216
SCM_1-139;1;0.147628657771507;0.723954259057064;0.94818633456598;1.33653614080977;-0.23102676845359;1.73960807754193;2.65326378069973;0.00613302292444278;0.0004869518984699;0.00293834411201145;5.26353750202132e-08;8.34260060193987e-05;0.0213168072993627;0.161121760304885;2.88478017126272;4.49585142057762;4.49771475953516e-05;0.00017864547242426;9.31229028065379e-06;9.01358138608513e-05;-3.60005269092818;-45.5159749034016;0.0114876713889961;6.01198621121654;16.4799369110881;6.59395769811701e-05;0.897941261176796;0.597518620693979;0.68426510413643;0.847396628156615
SCM_1-141;1;0.147102709651599;1.18296271092452;1.49372738156041;14.1490476698149;-0.359846236696785;0.905679972019667;3.59517145869322;0.00727509652140822;0.000306167298142139;0.0077743192122054;1.29498906875108e-08;4.54432356846596e-05;0.189180312427642;0.0875910289557162;4.01297851230988;0.14476432632197;2.24305977357086e-05;0.000348136659046511;3.56821110488226e-06;0.000112837564485124;-1.63023298995569;-30.2540230178856;0.0121183482065952;9.2384659818029;2.49580443049781;9.71989590696991e-05;0.978574902882489;0.976150948786332;0.705482973675632;0.843112613278208
SCM_1-143;1;0.128726718180068;2.47402693806604;0.829578875311806;29.72193600873;-0.0430267119318325;2.95646383365771;3.45296602792417;0.000605612646763136;0.000576753522121736;0.00731198265748564;6.55538628017949e-07;5.89804256211733e-05;0.102343684395508;0.0141476149037628;3.83862019155174;5.08537073205334;5.69508880223147e-05;0.000151283641574811;7.86786537392065e-06;5.61901436364977e-05;-3.43897987591103;-35.9565219585202;0.0188397885849777;2.01032352624756;11.1267186647436;6.03326916975202e-05;0.964465101490108;0.587890107259154;0.600808081837216;0.999917484024384
SCM_1-144;0;0.239120091821098;0.903765431372449;1.439703967203;14.8398350901436;-0.495332348640861;4.5245793797619;9.56420406789208;0.0085841280503897;0.000851340936942531;0.00516776721743479;2.00058389807938e-08;2.22766178701112e-05;0.13758250750923;0.081514563764052;3.52819822782946;2.77019356490128;5.3561874075653e-05;0.000131285253403398;4.57641071590905e-06;4.37727093113819e-05;-4.09981409535743;-30.1418539663816;0.110700294891388;8.65754704141182;18.7512991969629;4.14938407007372e-05;0.60451240225113;0.568928862061196;0.756556898121101;0.700169170941614
SCM_1-147;1;0.129669345505924;1.85586629383421;1.23139399214415;4.76993413101882;-0.392229214062379;7.80411822377549;0.78461070600121;0.00392587488590429;0.000378630241489504;0.0025251256115882;2.37300914500284e-07;2.04934933353759e-05;0.10666345552885;0.132125804026959;5.96611663414026;5.80871945919337;3.45810594664421e-05;0.000349502344365884;7.72400190349048e-06;6.06467652982101e-05;-2.79261377365639;-28.9702363093578;0.0269852979878274;8.81548676386708;1.07526696041847;4.56502350553637e-05;0.755097388048501;0.693719867490387;0.996435258121152;0.786418599898461
SCM_1-148;0;0.249525500105508;1.95730962327216;1.00630696966352;23.4668720196933;-0.111680176695281;1.56164111171383;0.355068838821413;0.00597003289342043;0.000434866169711342;0.00496943982808385;6.2204020089076e-08;1.11635336021737e-05;0.0305885452402391;0.187845718545422;2.03598507068167;1.28684954476923;4.81885633891448e-05;0.000246786867511241;2.66112195974837e-06;6.71848392246058e-05;-2.59877607276353;-34.9239296644228;0.0837405248192993;7.93919100715903;16.6732188432943;3.47808432789287e-05;0.747442753878422;0.656796984043516;0.533159340965018;0.604428905202464
SCM_1-150;1;0.191232792800603;2.54860757780843;2.10410112900233;28.0088221885497;-0.109951855351093;4.87881370743271;6.02921950651798;0.00183907388284259;0.000841735468949502;0.00427017267051813;1.63623714713707e-07;8.63224805138035e-05;0.00990046644809423;0.181811981529737;1.36265085902282;2.82093428240957;5.14032152827829e-05;0.000520025778703485;9.46828968025744e-06;5.14882877960103e-05;-1.82385656026502;-46.2276950854381;0.114021056503089;0.588796576699087;19.9287704916981;7.13170037470292e-05;0.59789329267689;0.626965789706058;0.726483471702862;0.851196689556818
SCM_1-153;0;0.196126195697067;2.35379120462846;0.790978755796095;27.5916348067345;-0.358640848925562;0.697898311268849;7.18658232123901;0.00987040744076599;0.000964473387468567;0.00176777478704384;3.41775901704414e-08;7.27622915016565e-05;0.170964373988876;0.142017053479272;5.98447877865657;3.77791092581581;2.1696064198669e-05;0.000436375934241153;8.38226322554052e-06;9.08636766928481e-05;-1.96879258522764;-36.4983762345122;0.0633442543688696;2.39781390901733;12.5189098310812;2.82716245492222e-05;0.528510634354316;0.550615503992885;0.960981487305447;0.576218949393757
SCM_1-156;0;0.269109656755487;0.942845701515519;2.81140119078918;23.9902894441271;-0.352784927839196;4.39967848345016;6.82763008502467;0.00740257712007694;0.000278576363980654;0.00785728476345578;1.12925203040864e-07;3.22558708353628e-05;0.0130439537607258;0.0599002676250646;5.69839914476189;4.04569575944714;3.0097028646525e-05;0.00024072297275827;8.62808510789648e-06;3.8900225779647e-05;-4.44768196844806;-25.2593347284904;0.171866196962081;0.634884293566303;9.07292589394686;8.31392556620762e-05;0.873347255958167;0.684008134183629;0.927536250102955;0.562455513294165
SCM_1-159;1;0.197720329076098;1.08787764121468;2.87988295206839;3.91987031877507;-0.276653676332207;9.79744003696057;5.90084962328741;0.00711632632566694;0.00084552852738474;0.00750587847721685;4.49415154755908e-08;6.62066949518359e-05;0.187524353073503;0.126918964157631;0.826646188600221;4.33572402913791;6.31516247956082e-05;0.000207136370757533;7.21054317938785e-06;4.66976296386682e-05;-1.64393148017426;-39.3134952508844;0.0250763938635432;1.87324542801967;16.1508219837522;3.84614091378404e-05;0.918949875422986;0.759571655460944;0.889761503574749;0.589393134277004
SCM_1-160;0;0.0769704044422756;2.43267966283408;1.1878595794163;9.89789053818676;-0.329599159385854;5.25351701097097;0.238157339479464;0.00223302599293257;0.000276165276574553;0.00346525223652173;1.23350310599883e-08;7.2151875576439e-05;0.0765995379911301;0.197252772272225;1.00375667428846;5.13028010511181;5.26955473429058e-05;0.000112489247454579;2.18400869244089e-06;6.14342265796848e-05;-3.2922800552814;-44.58795288762;0.10778495878467;1.67734118050632;17.9107928271716;3.59385067813797e-05;0.868690910395235;0.828392419489489;0.984975208687829;0.809495910565214
SCM_1-163;0;0.124600419176975;2.56914314811778;1.24813462254242;11.0742519234773;-0.402938414253217;8.67971392545539;9.6955280526386;0.0041330683364692;0.000707687956673753;0.000951602812904942;3.81533676611256e-08;7.28566146151861e-06;0.00386981425953409;0.133715018666087;2.59238672113341;0.606248614274431;6.14254400571808e-05;0.00036337596956895;9.83650936617826e-06;0.00011985267667165;-4.78176452262327;-49.9536680896223;0.0692988152114674;8.99559514321635;2.6744380305366;2.38677663353505e-05;0.918124152532158;0.738404635131592;0.945943663888999;0.515012936249841
SCM_1-164;0;0.154474841382836;0.590684943943051;1.03544980871763;28.8804391418118;-0.0464546688445999;6.27690030741505;4.8467762682975;0.00802140088367625;0.000161698485498511;0.00767204926120467;4.76645399216145e-07;9.76148755818023e-05;0.0232961393697645;0.0424233845435859;1.85528620528569;5.41737453899517;4.25280409033876e-05;0.000359003379645913;6.55159202377002e-06;0.000106613935445412;-1.9007959813904;-46.8743567836937;0.0602514602480379;8.3000001160386;18.1491947674037;1.01479564922862e-05;0.740714503327617;0.872204333906217;0.894761966173925;0.713255379682717
SCM_1-171;1;0.169317359160694;0.761033283824023;0.902430270565674;24.6033840401098;-0.0928503742412509;0.644826777124157;1.12829513596371;0.00386501190403244;0.000298900696500476;0.00788054081049398;1.35649682063841e-08;9.90286527485044e-05;0.0786311256649462;0.045809161466083;3.02212363285936;5.36335031043909;6.79745720088948e-05;0.000368856646407737;2.56508537773664e-06;9.85630553727038e-05;-3.33164009075922;-29.7824803101054;0.0722467617771433;0.299976667878994;15.2864791731971;2.95289032969391e-05;0.7331253330654;0.90567171094163;0.631125261568231;0.751258587380871
SCM_1-172;1;0.266114566612073;1.47463608517816;1.99396864622055;8.88004725645296;-0.412473466457791;3.76419234769419;9.9210476890672;0.00551236262462063;0.000892511821341235;0.00187589069969021;1.37694897540665e-07;8.01717626714186e-05;0.199750880534111;0.191641554724588;3.94237124059761;0.123296994828386;5.31062838597223e-05;0.000306731066658565;2.01295650973295e-06;0.000118315836215462;-3.07731584377587;-33.9870695046266;0.0338994908525376;6.41713068347533;19.0664587647188;8.45704394836444e-05;0.895954339825548;0.672901109461673;0.666070006552618;0.748656472893975
SCM_1-175;0;0.237085657766213;1.38724993128174;2.78406544565029;17.5892517706146;-0.152560581021826;8.17030084639167;2.21872023770896;0.00784857018100214;0.000413298383554133;0.00432498765015121;9.09877567074163e-07;1.77598198873457e-05;0.158652517735122;0.0473257027208401;2.36240820847172;0.925344264629452;3.03824353714939e-05;0.000506155861953553;2.877456978634e-06;4.13499710569857e-05;-4.82219641619672;-28.0537536417057;0.107313441868483;8.19026345172804;5.35001010225775;6.08852994710207e-05;0.523261040532573;0.709123557164567;0.807487903267999;0.726878953005653
SCM_1-178;1;0.176027557053029;2.33329541724718;2.66972563322245;18.5361552132061;-0.136891947487059;4.30532112172805;6.95929479713086;0.00620660318044984;0.000813984767063055;0.00313060727412075;1.47744026778099e-08;6.08438901617269e-05;0.0552177717419659;0.171975567857263;2.35319955858394;5.6347503597467;5.75288660015445e-05;0.000563965820776143;8.05397042767455e-06;0.000117564014973817;-1.0387207251632;-48.2247674311899;0.0162226927895797;7.31668477621256;1.23083830558074;1.08708516033599e-05;0.505167493767027;0.882478549440857;0.735516175098407;0.653839424603308
SCM_1-183;1;0.0644065053682619;2.67517658408033;1.09048840466227;3.78195499442518;-0.36582410738358;2.41233330285177;6.24404704136153;0.00990966182269234;0.00034816651919034;0.00744159805748146;4.27011300856335e-08;1.81828452195584e-05;0.00651346210494637;0.0441016356199654;4.34658279189568;1.4250405121032;4.01494692528155e-05;0.000541446397089865;8.70324541974813e-06;3.82248796593631e-05;-3.16122690314117;-43.4311878393249;0.013402988969426;6.88913876920613;6.45523451068439;9.33241335541476e-05;0.708295994851117;0.740209206475023;0.86486587793023;0.98099374988776
SCM_1-185;1;0.255201705983188;0.881936523589926;2.98445160329187;14.0011082441546;-0.0669672320997032;9.20752633403366;3.72284645119992;0.00404591697680065;0.000255654092673445;0.00982817736474021;5.49902567438974e-08;2.78994037795967e-05;0.14274263239263;0.0823509318987893;5.94143491549037;5.40115800941836;4.93987150385976e-05;0.000560361663714641;5.0861272438181e-06;9.58102888923604e-05;-1.46081665654356;-31.8074984095874;0.097658178548445;9.38910501541647;17.5955596986382;1.98723031849135e-05;0.676978427172871;0.811326438003841;0.814223272685582;0.629948255184184
SCM_1-191;0;0.258889932187228;2.22048919571874;1.47219495657676;22.0184383816784;-0.104870732915689;3.45686017482076;2.76549048381081;0.00352858999156548;0.000957184607257368;0.00686072349575891;1.65474902092348e-08;2.53650906928543e-05;0.0258904657016873;0.00477054048264244;5.92419415875206;4.99685162898999;6.11432706197258e-05;0.000283203304658023;9.04430271707475e-06;0.000106032257419056;-1.31797669898098;-44.0439814386385;0.0406407420911981;8.91118963582969;19.6906686569564;8.36170609743334e-05;0.575198766395139;0.774660874968783;0.623108718529499;0.879837203652132
SCM_1-192;1;0.1390490849033;0.936513265466783;2.22254772140877;21.7678233992076;-0.456759141789959;9.14375068510417;5.62473738879586;0.00291616180073625;0.000659639040605126;0.00446365705723098;6.75814121449616e-07;1.64932647698869e-05;0.132104720361294;0.019625810756331;5.20029588249807;5.7575995901362;6.97362761300523e-05;0.000427288198824506;2.44464980596056e-06;5.89347201872617e-05;-3.41378478182169;-28.4137527586815;0.0390821042380063;4.58252524044458;6.4884601530619;8.59820073334267e-05;0.674170741250661;0.531452521811395;0.524191991141221;0.646260204387363
SCM_1-194;1;0.235124338707964;0.639449148306934;0.514899348388038;18.3430388515815;-0.0276313699611929;7.89683705801144;0.542173509167818;0.00977122176665386;0.000782925938330513;0.00378940958316089;1.00498372209897e-08;6.62699497384407e-06;0.133779854873939;0.185457092130444;3.12738397533276;5.5083071969219;6.95150928264484e-05;0.000192268405734686;8.75410105646899e-06;6.42823650198989e-05;-4.31645415696626;-44.5474118609369;0.075766817695174;3.47139793849364;1.94460467424554;3.30941148438724e-05;0.72092956966022;0.578997675871942;0.719266589611458;0.899751230389811
SCM_1-195;0;0.237933338321652;2.19883493719584;1.55323559074119;11.5436016056687;-0.466606663257652;0.817215804437486;8.40949919979709;0.00887772819933676;0.000175765190237241;0.00873552693420982;3.55395224948584e-07;9.59497791076312e-05;0.0414855238605617;0.0378272174872916;1.2359857188925;5.78851596333265;5.87185543102678e-05;0.000201303374984674;9.80705919837579e-06;8.06943144190824e-05;-4.62590280423251;-42.5734420981607;0.0589917199603204;6.39491406335806;8.98319210768677;4.601854149953e-05;0.614161137119712;0.925921196123042;0.853630312387831;0.970759422989407
SCM_1-197;0;0.207061362291019;2.87057225805668;1.20613222368605;8.26189159008209;-0.43841948075979;9.25245226604554;1.78620044234364;0.00930857998855955;0.000331719995709679;0.00711189522706942;5.93367055226444e-08;8.73973144269277e-05;0.163127075915105;0.188326225726029;5.51125889201191;2.50628955303032;6.61376412508078e-05;0.000509561853910486;8.01941099463652e-06;5.31191945165629e-05;-1.07948361930437;-37.4531831701752;0.0462581705328388;1.45445950312944;9.75481064305641;9.24098900088808e-05;0.557920437050828;0.63768709258448;0.612954124112148;0.65172868532245
SCM_1-198;0;0.079234093490957;1.49273779573656;2.28168008095818;27.4340992518468;-0.117036488285506;9.16700481750692;5.11828066890594;0.00836561041264756;0.00018604764437594;0.00175762142504177;2.11954911272773e-07;9.2830916349097e-05;0.0384027674718993;0.196511900177825;4.60059650989769;3.49620543296332;6.67198570498731e-05;0.000557962243107799;6.60521021295339e-06;4.99707658074796e-05;-2.47475392366759;-48.6943635140585;0.122984306184777;4.6498833373352;10.1511283255027;2.99441278689308e-05;0.875254375610966;0.758121414553219;0.50072447230923;0.772965867721941
SCM_1-201;0;0.208181457296961;2.80806740330687;1.34443424620743;29.8815891296603;-0.367993395443292;9.45351156648248;2.30028823968023;0.00331390784969515;0.000132000363589653;0.00850244696541107;7.55445348647381e-08;9.12160790176596e-05;0.0444820700301028;0.141417214153359;5.79146082592337;0.170272340049967;5.94572585023474e-05;8.52044926715704e-05;5.99379436208556e-06;0.000116935885585961;-4.47419060202005;-48.5577976488663;0.0287468153022695;1.29444835599915;10.8618396409011;2.18294622274349e-05;0.691495699088943;0.921235574194773;0.953507838689256;0.64929850720102